CustomerID,Recency_Days,Frequency_Orders,Monetary_Avg_Order_Value,Tenure_Days,Customer_Age,Acquisition_Channel,Country,Membership_Tier,Returns_Rate,Churn_Status,Future_1Year_CLV
CUST-12284,7,14,157.03,191,37,Email Referral,Germany,Silver,0.097,0,5894.22
CUST-12285,15,20,178.19,761,49,Paid Social,United States,Silver,0.241,0,9651.81
CUST-12286,161,6,33.12,518,65,Paid Social,France,Gold,0.465,1,189.32
CUST-12287,19,16,260.96,400,44,Google Ads,United Kingdom,Silver,0.052,0,11327.87
CUST-12288,30,8,89.63,208,66,Direct,Germany,Bronze,0.232,0,1537.16
CUST-12289,10,9,85.19,40,35,Organic Search,Germany,Bronze,0.038,0,1717.81
CUST-12290,43,11,26.82,498,43,Google Ads,Germany,Standard,0.207,0,538.87
CUST-12291,15,10,161.14,52,52,Paid Social,United Kingdom,Standard,0.081,0,2835.86
CUST-12292,11,12,63.74,157,45,Paid Social,Indonesia,Standard,0.027,0,1336.11
CUST-12293,33,7,95.53,397,18,Google Ads,France,Standard,0.1,0,1174.35
CUST-12294,1,15,168.11,131,51,Direct,Germany,Silver,0.191,0,6814.19
CUST-12295,1,5,95.38,48,43,Organic Search,Germany,Gold,0.233,0,1847.67
CUST-12296,12,13,88.88,111,23,Paid Social,United Kingdom,Platinum,0.159,0,6685.87
CUST-12297,2,4,113.56,819,67,Google Ads,Germany,Standard,0.197,0,850.86
CUST-12298,6,29,152.4,1520,66,Paid Social,France,Platinum,0.278,0,25419.58
CUST-12299,19,10,194.08,257,63,Organic Search,Germany,Silver,0.102,0,5284.28
CUST-12300,74,2,35.21,483,42,Direct,Germany,Standard,0.431,0,131.95
CUST-12301,39,9,189.25,62,34,Organic Search,Germany,Bronze,0.22,0,3718.75
CUST-12302,33,10,176.39,106,43,Email Referral,United States,Standard,0.207,0,3101.15
CUST-12303,16,7,80.17,113,38,Paid Social,United States,Standard,0.068,0,1032.77
CUST-12304,121,19,144.49,138,49,Paid Social,United States,Bronze,0.1,0,5899.33
CUST-12305,23,5,135.79,123,42,Organic Search,United Kingdom,Bronze,0.084,0,1403.27
CUST-12306,5,12,158.63,37,49,Organic Search,France,Standard,0.033,0,3458.73
CUST-12307,44,4,129.0,190,58,Organic Search,United States,Gold,0.232,0,1929.03
CUST-12308,6,9,50.39,21,36,Email Referral,Germany,Bronze,0.069,0,1006.1
CUST-12309,20,8,153.26,91,19,Email Referral,United States,Standard,0.27,0,2158.03
CUST-12310,32,4,65.53,409,52,Google Ads,Indonesia,Silver,0.069,0,809.31
CUST-12311,94,1,215.7,152,33,Email Referral,United Kingdom,Bronze,0.29,0,459.96
CUST-12312,31,2,338.33,58,33,Organic Search,United Kingdom,Bronze,0.197,0,1438.12
CUST-12313,55,13,112.25,121,50,Direct,France,Silver,0.019,0,3989.47
CUST-12314,223,13,53.45,554,68,Organic Search,United Kingdom,Standard,0.183,1,308.4
CUST-12315,7,9,79.99,181,67,Paid Social,Indonesia,Bronze,0.078,0,1713.29
CUST-12316,15,7,220.19,188,41,Email Referral,United Kingdom,Silver,0.086,0,4219.84
CUST-12317,23,12,186.93,38,48,Organic Search,United Kingdom,Bronze,0.049,0,4821.56
CUST-12318,25,10,170.09,155,59,Organic Search,Australia,Standard,0.333,0,3065.33
CUST-12319,24,14,237.92,94,40,Google Ads,United Kingdom,Silver,0.195,0,8996.69
CUST-12320,108,3,77.22,196,34,Paid Social,Germany,Gold,0.4,1,166.15
CUST-12321,57,24,116.06,236,50,Email Referral,United Kingdom,Silver,0.077,0,7584.87
CUST-12322,43,9,87.48,431,54,Google Ads,United States,Gold,0.158,0,2954.59
CUST-12323,17,12,138.78,68,53,Direct,United Kingdom,Standard,0.268,0,2985.28
CUST-12324,79,4,173.4,357,36,Organic Search,United Kingdom,Standard,0.029,1,323.05
CUST-12325,140,13,82.67,164,38,Organic Search,Indonesia,Standard,0.276,0,1888.7
CUST-12326,78,4,216.32,164,56,Email Referral,United Kingdom,Silver,0.264,0,2346.82
CUST-12327,1,18,88.63,60,57,Organic Search,France,Gold,0.302,0,6005.24
CUST-12328,46,14,121.84,505,36,Email Referral,United Kingdom,Gold,0.011,0,6423.95
CUST-12329,3,5,196.93,53,25,Paid Social,United Kingdom,Standard,0.294,0,1764.26
CUST-12330,14,11,163.62,184,43,Email Referral,United States,Bronze,0.228,0,3850.86
CUST-12331,3,18,105.28,50,58,Email Referral,United Kingdom,Platinum,0.166,0,10837.2
CUST-12332,42,18,156.86,172,68,Google Ads,United Kingdom,Standard,0.496,0,5090.95
CUST-12333,53,9,121.47,164,35,Organic Search,United States,Bronze,0.031,0,2246.9
CUST-12334,6,10,136.27,28,31,Email Referral,Germany,Gold,0.112,0,5038.33
CUST-12335,22,6,129.43,351,35,Paid Social,France,Gold,0.387,0,2937.71
CUST-12336,28,4,41.97,315,54,Paid Social,United Kingdom,Standard,0.172,0,293.09
CUST-12337,21,8,109.43,94,45,Organic Search,France,Standard,0.229,0,1588.76
CUST-12338,6,1,149.76,192,50,Email Referral,United Kingdom,Bronze,0.116,0,356.7
CUST-12339,25,9,309.25,121,23,Direct,United States,Gold,0.023,0,10421.82
CUST-12340,63,9,112.5,341,24,Google Ads,Germany,Bronze,0.305,1,516.02
CUST-12341,4,3,238.25,231,22,Organic Search,France,Bronze,0.282,0,1521.48
CUST-12342,4,5,84.02,36,44,Email Referral,United Kingdom,Gold,0.209,0,1603.59
CUST-12343,20,24,224.14,369,25,Organic Search,United Kingdom,Standard,0.137,0,9694.26
CUST-12344,128,8,310.4,178,55,Google Ads,United States,Bronze,0.079,0,5343.46
CUST-12345,50,5,35.73,99,50,Google Ads,Indonesia,Standard,0.039,0,323.78
CUST-12346,52,12,70.4,305,29,Paid Social,United Kingdom,Standard,0.127,0,1506.9
CUST-12347,21,5,119.64,72,54,Organic Search,United States,Standard,0.265,1,223.56
CUST-12348,41,20,30.96,79,54,Paid Social,United Kingdom,Standard,0.154,0,1117.26
CUST-12349,1,2,79.39,89,32,Organic Search,Germany,Gold,0.274,0,492.98
CUST-12350,46,9,125.39,389,34,Email Referral,Indonesia,Standard,0.081,0,2043.58
CUST-12351,111,10,44.62,161,54,Organic Search,Indonesia,Standard,0.102,0,873.78
CUST-12352,43,12,41.67,132,68,Organic Search,United Kingdom,Bronze,0.335,0,1062.74
CUST-12353,94,12,56.58,169,59,Paid Social,United Kingdom,Bronze,0.11,0,1569.65
CUST-12354,58,9,75.68,152,46,Google Ads,United Kingdom,Bronze,0.018,0,1501.37
CUST-12355,6,6,214.07,246,20,Paid Social,Germany,Bronze,0.182,0,2847.27
CUST-12356,105,4,95.25,213,28,Paid Social,United Kingdom,Standard,0.096,1,190.74
CUST-12357,4,12,160.57,275,43,Organic Search,United Kingdom,Standard,0.19,0,3495.89
CUST-12358,35,20,104.72,234,57,Paid Social,United Kingdom,Standard,0.078,0,3777.08
CUST-12359,7,7,94.13,102,62,Paid Social,United Kingdom,Gold,0.352,0,2412.29
CUST-12360,1,9,155.07,117,23,Direct,Indonesia,Bronze,0.109,0,2916.29
CUST-12361,25,19,117.72,258,52,Organic Search,Germany,Standard,0.082,0,4013.96
CUST-12362,16,8,152.41,168,41,Organic Search,United Kingdom,Standard,0.083,0,2164.57
CUST-12363,30,6,159.67,409,68,Organic Search,France,Bronze,0.118,0,2040.79
CUST-12364,39,11,70.39,541,56,Google Ads,Australia,Standard,0.127,0,1330.51
CUST-12365,3,10,219.33,245,51,Paid Social,Germany,Silver,0.197,0,5977.34
CUST-12366,6,9,236.32,836,41,Google Ads,France,Standard,0.103,0,3776.82
CUST-12367,37,20,34.46,215,36,Email Referral,Indonesia,Standard,0.052,0,1185.77
CUST-12368,19,10,180.24,41,30,Direct,Germany,Gold,0.335,0,6814.99
CUST-12369,59,17,157.27,200,60,Organic Search,France,Standard,0.056,0,4866.63
CUST-12370,48,3,39.32,110,26,Organic Search,Germany,Bronze,0.055,0,297.21
CUST-12371,85,6,122.27,173,36,Email Referral,Australia,Standard,0.011,1,297.65
CUST-12372,54,6,136.97,190,68,Email Referral,Germany,Bronze,0.469,0,1764.51
CUST-12373,26,20,63.35,103,49,Email Referral,Indonesia,Standard,0.135,0,2362.62
CUST-12374,51,10,75.82,132,38,Email Referral,Germany,Standard,0.119,0,1420.06
CUST-12375,15,4,91.22,122,49,Email Referral,France,Standard,0.224,0,700.62
CUST-12376,17,13,106.46,92,63,Direct,United Kingdom,Silver,0.029,0,3756.01
CUST-12377,71,5,79.46,119,29,Direct,Indonesia,Platinum,0.126,0,2293.46
CUST-12378,27,10,79.88,303,46,Organic Search,France,Standard,0.096,0,1538.27
CUST-12379,73,11,32.23,178,50,Paid Social,United Kingdom,Standard,0.101,0,694.58
CUST-12380,78,6,187.96,413,18,Paid Social,United Kingdom,Bronze,0.308,0,2442.07
CUST-12381,88,4,90.85,488,66,Paid Social,France,Bronze,0.194,0,821.11
CUST-12382,112,8,118.36,377,21,Organic Search,United Kingdom,Bronze,0.395,1,498.85
CUST-12383,26,7,239.55,131,30,Paid Social,France,Silver,0.281,0,4447.28
CUST-12384,18,14,52.77,262,40,Direct,United Kingdom,Silver,0.017,0,1943.59
CUST-12385,40,9,94.55,85,45,Organic Search,Germany,Standard,0.003,0,1508.67
CUST-12386,21,28,154.03,230,60,Google Ads,United Kingdom,Standard,0.041,0,7736.84
CUST-12387,42,9,174.65,150,67,Organic Search,United Kingdom,Gold,0.171,0,5905.44
CUST-12388,56,11,66.96,262,29,Email Referral,Germany,Bronze,0.108,0,1557.09
CUST-12389,53,11,132.05,321,36,Paid Social,France,Platinum,0.368,0,8431.99
CUST-12390,22,10,63.26,185,69,Paid Social,United Kingdom,Bronze,0.476,1,433.24
CUST-12391,9,3,52.49,209,50,Google Ads,United Kingdom,Bronze,0.158,0,405.75
CUST-12392,26,1,213.22,84,35,Direct,United Kingdom,Bronze,0.17,0,352.69
CUST-12393,7,8,91.79,183,51,Paid Social,Indonesia,Standard,0.169,0,1375.67
CUST-12394,100,10,243.8,226,47,Email Referral,France,Standard,0.085,0,4425.23
CUST-12395,20,4,70.44,135,60,Email Referral,Germany,Gold,0.052,0,1063.19
CUST-12396,8,11,157.31,118,64,Organic Search,Indonesia,Standard,0.021,0,3089.89
CUST-12397,2,12,67.8,84,64,Organic Search,France,Standard,0.155,0,1449.23
CUST-12398,47,16,104.95,127,23,Google Ads,Indonesia,Bronze,0.183,0,3676.57
CUST-12399,46,2,27.4,277,21,Paid Social,Germany,Bronze,0.095,0,137.65
CUST-12400,19,14,161.42,180,29,Paid Social,United Kingdom,Standard,0.176,0,4128.76
CUST-12401,4,7,96.37,24,40,Direct,France,Bronze,0.307,0,1497.85
CUST-12402,24,6,97.52,47,45,Organic Search,United Kingdom,Standard,0.089,0,1125.24
CUST-12403,17,5,90.48,183,28,Organic Search,United Kingdom,Gold,0.18,0,1741.77
CUST-12404,51,12,141.27,403,45,Google Ads,Germany,Silver,0.07,0,4520.29
CUST-12405,42,1,87.5,65,57,Paid Social,United Kingdom,Gold,0.127,0,250.75
CUST-12406,21,13,124.57,163,51,Email Referral,United Kingdom,Silver,0.166,0,4404.71
CUST-12407,12,2,69.14,369,65,Organic Search,United Kingdom,Silver,0.036,0,403.39
CUST-12408,200,9,187.37,215,51,Direct,United States,Gold,0.259,1,1562.72
CUST-12409,28,5,81.22,101,38,Organic Search,United Kingdom,Standard,0.369,0,743.35
CUST-12410,53,18,126.75,522,53,Organic Search,United Kingdom,Standard,0.178,0,4083.98
CUST-12411,7,17,244.84,37,45,Organic Search,United States,Bronze,0.01,0,8965.87
CUST-12412,30,24,134.73,213,51,Paid Social,United Kingdom,Gold,0.17,0,12151.04
CUST-12413,2,10,165.8,144,58,Google Ads,Indonesia,Bronze,0.123,0,3583.52
CUST-12414,32,20,138.8,76,46,Organic Search,United Kingdom,Standard,0.186,0,4970.96
CUST-12415,150,9,127.03,172,43,Organic Search,United States,Gold,0.053,1,1099.31
CUST-12416,22,9,110.59,162,30,Paid Social,United Kingdom,Silver,0.167,0,2599.67
CUST-12417,2,4,48.84,256,69,Direct,United Kingdom,Silver,0.232,0,557.57
CUST-12418,2,1,85.55,52,51,Organic Search,Indonesia,Silver,0.134,0,205.22
CUST-12419,23,12,65.57,249,36,Paid Social,Indonesia,Bronze,0.349,0,1646.24
CUST-12420,8,5,99.04,165,25,Email Referral,France,Standard,0.155,1,200.84
CUST-12421,2,10,50.57,96,46,Google Ads,United States,Standard,0.086,0,830.35
CUST-12422,64,12,106.63,275,60,Email Referral,United Kingdom,Platinum,0.082,0,7355.72
CUST-12423,28,10,226.95,81,57,Organic Search,United States,Standard,0.079,0,4091.26
CUST-12424,16,11,228.56,140,33,Paid Social,Germany,Silver,0.306,0,6791.87
CUST-12425,104,11,155.16,262,45,Organic Search,Germany,Standard,0.052,0,3095.17
CUST-12426,6,12,84.85,131,47,Email Referral,Germany,Gold,0.05,0,3820.41
CUST-12427,141,4,106.54,247,40,Organic Search,United Kingdom,Bronze,0.165,1,269.09
CUST-12428,17,11,190.7,275,46,Organic Search,France,Bronze,0.027,0,4544.34
CUST-12429,99,10,124.21,306,37,Paid Social,United Kingdom,Standard,0.417,0,2276.58
CUST-12430,42,18,294.18,240,34,Direct,Germany,Standard,0.084,0,9614.39
CUST-12431,79,9,158.36,494,43,Email Referral,United Kingdom,Silver,0.179,0,3770.59
CUST-12432,187,10,153.75,1108,64,Organic Search,France,Standard,0.133,1,672.74
CUST-12433,16,9,145.24,181,56,Organic Search,United Kingdom,Silver,0.172,0,3491.19
CUST-12434,147,10,122.82,239,50,Organic Search,United Kingdom,Bronze,0.039,1,770.14
CUST-12435,23,8,123.39,309,31,Organic Search,United Kingdom,Silver,0.144,0,2695.09
CUST-12436,22,21,131.77,64,48,Email Referral,United Kingdom,Standard,0.32,0,4995.26
CUST-12437,19,5,133.08,163,33,Google Ads,United Kingdom,Bronze,0.221,0,1497.06
CUST-12438,36,22,50.71,184,38,Google Ads,United Kingdom,Bronze,0.04,0,2410.36
CUST-12439,8,5,24.26,761,52,Direct,United Kingdom,Standard,0.22,0,241.67
CUST-12440,37,7,70.76,900,67,Paid Social,United Kingdom,Silver,0.121,0,1314.56
CUST-12441,36,5,92.5,339,36,Google Ads,Indonesia,Standard,0.111,0,764.28
CUST-12442,65,6,221.18,195,23,Email Referral,United Kingdom,Standard,0.275,0,2433.62
CUST-12443,81,19,185.69,238,40,Paid Social,France,Standard,0.035,0,6302.61
CUST-12444,27,11,71.59,111,43,Direct,Germany,Standard,0.126,0,1454.91
CUST-12445,17,5,96.85,350,26,Direct,Germany,Gold,0.116,0,1884.65
CUST-12446,14,6,99.07,276,30,Google Ads,United Kingdom,Bronze,0.071,0,1171.72
CUST-12447,10,7,310.86,290,61,Organic Search,United Kingdom,Standard,0.103,0,3969.08
CUST-12448,3,11,133.58,44,32,Organic Search,United States,Standard,0.139,0,2657.61
CUST-12449,19,5,298.24,125,49,Direct,Germany,Silver,0.096,0,3977.75
CUST-12450,15,4,158.05,168,56,Paid Social,Germany,Silver,0.226,0,1619.95
CUST-12451,153,17,133.46,191,61,Google Ads,Germany,Standard,0.393,1,1017.43
CUST-12452,37,5,29.46,134,34,Email Referral,Germany,Standard,0.201,0,256.21
CUST-12453,20,6,111.02,51,62,Google Ads,United States,Gold,0.184,0,2572.54
CUST-12454,40,6,174.75,629,46,Organic Search,France,Standard,0.356,0,1890.54
CUST-12455,7,14,86.14,272,66,Paid Social,United Kingdom,Standard,0.1,0,2116.34
CUST-12456,27,22,224.16,216,57,Google Ads,United States,Standard,0.18,0,8799.05
CUST-12457,45,20,220.86,101,35,Paid Social,Germany,Bronze,0.035,0,9548.47
CUST-12458,31,8,40.8,119,51,Email Referral,France,Silver,0.354,0,881.49
CUST-12459,24,28,39.64,67,66,Google Ads,Indonesia,Bronze,0.086,0,2463.45
CUST-12460,230,13,247.07,383,42,Organic Search,Germany,Standard,0.044,1,1420.77
CUST-12461,96,29,73.3,420,29,Organic Search,United States,Bronze,0.223,0,4612.45
CUST-12462,44,26,77.08,62,62,Email Referral,France,Standard,0.237,0,3600.71
CUST-12463,38,28,44.31,72,32,Organic Search,Germany,Bronze,0.426,0,2544.75
CUST-12464,44,20,94.68,105,60,Paid Social,United States,Bronze,0.119,0,4125.98
CUST-12465,11,1,93.66,251,41,Direct,United Kingdom,Platinum,0.153,0,518.18
CUST-12466,23,6,81.1,441,26,Email Referral,Germany,Bronze,0.25,0,1084.01
CUST-12467,2,10,254.51,268,57,Direct,United Kingdom,Bronze,0.399,0,5505.88
CUST-12468,30,3,246.57,178,37,Paid Social,United Kingdom,Bronze,0.181,0,1548.34
CUST-12469,36,22,108.88,70,42,Email Referral,Germany,Standard,0.142,1,1069.2
CUST-12470,12,12,205.08,280,64,Organic Search,United Kingdom,Bronze,0.097,0,5314.11
CUST-12471,150,6,133.2,185,41,Organic Search,United Kingdom,Standard,0.019,1,368.84
CUST-12472,109,6,208.06,200,66,Direct,Australia,Silver,0.097,1,868.26
CUST-12473,58,12,269.15,139,43,Organic Search,United Kingdom,Standard,0.216,0,5815.17
CUST-12474,35,15,121.28,130,31,Organic Search,Germany,Standard,0.132,0,3361.87
CUST-12475,92,9,11.24,178,22,Google Ads,Germany,Bronze,0.028,0,260.53
CUST-12476,7,6,209.01,285,65,Google Ads,United Kingdom,Bronze,0.026,0,2758.57
CUST-12477,71,5,81.24,119,46,Direct,France,Bronze,0.285,1,260.59
CUST-12478,6,4,182.37,357,25,Organic Search,Germany,Silver,0.204,0,1973.42
CUST-12479,72,10,357.89,438,34,Organic Search,United Kingdom,Standard,0.199,0,6478.61
CUST-12480,15,8,121.17,151,60,Paid Social,United Kingdom,Gold,0.091,0,3726.62
CUST-12481,95,13,254.96,130,39,Email Referral,United Kingdom,Standard,0.118,0,5972.37
CUST-12482,130,7,184.22,299,35,Organic Search,Indonesia,Standard,0.039,1,632.83
CUST-12483,8,9,242.94,332,44,Organic Search,United Kingdom,Standard,0.082,0,3870.52
CUST-12484,28,20,168.82,104,19,Email Referral,United Kingdom,Bronze,0.03,0,7347.97
CUST-12485,179,3,158.5,521,18,Email Referral,United Kingdom,Standard,0.259,1,175.43
CUST-12486,30,5,153.32,248,58,Organic Search,Indonesia,Standard,0.066,0,1314.66
CUST-12487,90,12,119.88,890,25,Direct,France,Bronze,0.026,0,3093.33
CUST-12488,40,7,397.93,368,38,Organic Search,Indonesia,Bronze,0.15,0,6027.07
CUST-12489,22,15,138.17,77,41,Google Ads,Indonesia,Bronze,0.569,0,4493.45
CUST-12490,16,14,196.87,138,19,Direct,Indonesia,Bronze,0.138,0,6017.87
CUST-12491,11,13,54.9,45,61,Paid Social,Germany,Platinum,0.216,0,4083.05
CUST-12492,65,30,336.35,92,55,Paid Social,Germany,Gold,0.14,0,38224.29
CUST-12493,22,9,233.61,257,45,Organic Search,United States,Standard,0.099,0,3866.79
CUST-12494,33,7,77.4,487,51,Google Ads,United Kingdom,Silver,0.042,0,1474.14
CUST-12495,31,19,167.07,700,29,Organic Search,United Kingdom,Bronze,0.268,0,6815.18
CUST-12496,39,13,166.07,110,67,Email Referral,United Kingdom,Standard,0.115,0,4010.58
CUST-12497,91,4,204.72,146,22,Email Referral,France,Standard,0.149,0,1560.23
CUST-12498,178,11,121.36,340,62,Organic Search,United Kingdom,Silver,0.036,1,910.62
CUST-12499,24,6,62.96,79,53,Direct,United States,Bronze,0.028,0,747.85
CUST-12500,80,27,147.02,158,25,Google Ads,United States,Bronze,0.073,0,8605.23
CUST-12501,66,26,72.01,407,47,Organic Search,United Kingdom,Standard,0.237,0,3340.57
CUST-12502,39,6,364.91,353,27,Paid Social,United Kingdom,Gold,0.019,0,8319.86
CUST-12503,141,28,149.05,561,38,Paid Social,United Kingdom,Silver,0.06,0,11279.66
CUST-12504,11,23,46.79,144,63,Google Ads,United Kingdom,Gold,0.079,0,3988.12
CUST-12505,6,10,103.39,170,69,Organic Search,Germany,Standard,0.102,0,1802.02
CUST-12506,87,9,147.18,367,51,Direct,Germany,Bronze,0.171,0,2823.07
CUST-12507,27,2,401.0,91,51,Organic Search,Indonesia,Bronze,0.122,0,1814.36
CUST-12508,85,3,65.14,411,21,Organic Search,United Kingdom,Standard,0.09,1,55.44
CUST-12509,101,11,54.94,119,28,Email Referral,France,Standard,0.328,0,974.12
CUST-12510,3,22,134.12,305,39,Organic Search,Germany,Standard,0.259,0,5301.07
CUST-12511,97,10,134.89,381,58,Google Ads,France,Platinum,0.04,0,7756.6
CUST-12512,27,5,154.65,106,67,Organic Search,United Kingdom,Bronze,0.398,0,1749.71
CUST-12513,33,5,163.34,282,40,Direct,Germany,Standard,0.128,0,1545.79
CUST-12514,45,5,141.44,103,66,Google Ads,United Kingdom,Bronze,0.266,0,1462.11
CUST-12515,118,9,309.77,287,51,Google Ads,United Kingdom,Bronze,0.144,0,6041.6
CUST-12516,1,23,144.6,233,47,Paid Social,United Kingdom,Standard,0.093,0,6026.03
CUST-12517,30,22,80.66,270,42,Paid Social,Germany,Platinum,0.218,0,10215.18
CUST-12518,53,8,201.13,800,41,Paid Social,United Kingdom,Silver,0.317,0,4353.21
CUST-12519,58,5,192.39,109,42,Direct,United States,Standard,0.32,1,488.16
CUST-12520,54,9,99.53,186,47,Organic Search,Indonesia,Bronze,0.195,0,1949.5
CUST-12521,7,20,35.18,403,56,Paid Social,Germany,Silver,0.138,0,1933.24
CUST-12522,17,8,97.74,180,61,Direct,United Kingdom,Standard,0.469,0,1477.8
CUST-12523,20,3,136.51,411,33,Paid Social,France,Gold,0.115,0,1525.69
CUST-12524,74,11,29.85,191,27,Paid Social,United Kingdom,Silver,0.088,0,926.35
CUST-12525,15,23,80.38,315,48,Email Referral,France,Silver,0.188,0,4969.38
CUST-12526,11,9,54.74,393,28,Direct,Germany,Standard,0.319,0,940.46
CUST-12527,143,14,63.91,495,26,Organic Search,United Kingdom,Standard,0.353,1,371.56
CUST-12528,1,4,136.78,385,53,Direct,United Kingdom,Standard,0.063,0,1006.54
CUST-12529,276,10,139.61,335,65,Organic Search,Germany,Standard,0.292,1,616.85
CUST-12530,51,11,77.39,170,36,Google Ads,France,Gold,0.29,0,3247.23
CUST-12531,80,14,187.19,129,69,Organic Search,United Kingdom,Gold,0.151,0,9863.86
CUST-12532,16,17,201.88,66,22,Organic Search,United Kingdom,Standard,0.387,0,6163.65
CUST-12533,1,3,48.84,136,29,Google Ads,United Kingdom,Bronze,0.283,0,313.85
CUST-12534,61,5,250.47,655,27,Paid Social,France,Standard,0.14,0,2200.5
CUST-12535,81,6,137.33,257,31,Paid Social,Germany,Standard,0.147,1,340.41
CUST-12536,61,16,187.48,422,37,Paid Social,Indonesia,Standard,0.161,0,5317.44
CUST-12537,7,14,188.61,520,37,Email Referral,France,Standard,0.055,0,4771.83
CUST-12538,64,17,122.4,95,61,Organic Search,United States,Standard,0.097,0,3785.15
CUST-12539,66,14,216.65,112,53,Organic Search,United Kingdom,Standard,0.024,0,5390.01
CUST-12540,49,7,140.12,125,69,Paid Social,United Kingdom,Silver,0.201,0,2589.71
CUST-12541,66,14,231.53,253,42,Organic Search,Germany,Standard,0.125,0,5786.62
CUST-12542,85,6,45.81,111,58,Email Referral,United Kingdom,Bronze,0.031,1,84.76
CUST-12543,43,16,262.48,336,63,Google Ads,Indonesia,Gold,0.155,0,15894.76
CUST-12544,5,15,324.04,31,22,Email Referral,United States,Standard,0.215,0,8714.49
CUST-12545,31,20,138.03,77,58,Paid Social,United Kingdom,Silver,0.05,0,7466.13
CUST-12546,4,7,184.97,105,44,Email Referral,United States,Standard,0.149,0,2293.25
CUST-12547,24,3,131.32,185,19,Organic Search,United Kingdom,Bronze,0.11,0,833.93
CUST-12548,24,19,30.74,422,29,Direct,United Kingdom,Standard,0.012,0,1103.23
CUST-12549,4,9,58.78,616,45,Email Referral,United Kingdom,Bronze,0.324,0,1084.91
CUST-12550,20,10,151.84,423,61,Paid Social,Germany,Silver,0.06,0,4071.59
CUST-12551,6,9,73.16,41,30,Organic Search,United States,Standard,0.34,0,1206.08
CUST-12552,75,8,359.93,269,38,Email Referral,United Kingdom,Standard,0.038,0,5167.07
CUST-12553,133,13,197.75,252,60,Email Referral,United States,Bronze,0.137,1,1397.64
CUST-12554,4,31,242.21,43,25,Organic Search,United Kingdom,Standard,0.205,0,13515.4
